Query_ID	Target_ID	Optimal_Offset	p-value	E-value	Overlap	Strand
filter20 	MA0077.1 SOX9	-1.0	1.7273e-02	8.9649e+00	9.0	-
filter20 	MA0078.1 Sox17	-2.0	7.0385e-02	3.6530e+01	9.0	-
filter20 	MA0089.1 MAFG::NFE2L1	-5.0	1.7214e-02	8.9341e+00	6.0	+
filter20 	MA0091.1 TAL1::TCF3	-1.0	9.6971e-03	5.0328e+00	12.0	-
filter20 	MA0095.2 YY1	-2.0	5.7489e-10	2.9837e-07	11.0	+
filter20 	MA0106.3 TP53	-3.0	1.3693e-02	7.1068e+00	10.0	-
filter20 	MA0108.2 TBP	0.0	9.5611e-02	4.9622e+01	13.0	+
filter20 	MA0109.1 HLTF	-2.0	1.1538e-02	5.9882e+00	10.0	-
filter20 	MA0130.1 ZNF354C	-6.0	8.4174e-02	4.3686e+01	6.0	-
filter20 	MA0143.3 Sox2	-2.0	3.4029e-02	1.7661e+01	8.0	-
filter20 	MA0147.2 Myc	0.0	3.3464e-02	1.7368e+01	10.0	-
filter20 	MA0150.2 Nfe2l2	-2.0	4.2394e-02	2.2003e+01	11.0	+
filter20 	MA0161.1 NFIC	-6.0	9.1147e-03	4.7305e+00	6.0	+
filter20 	MA0258.2 ESR2	2.0	8.7295e-02	4.5306e+01	13.0	-
filter20 	MA0461.2 Atoh1	-1.0	1.0245e-02	5.3173e+00	10.0	+
filter20 	MA0469.2 E2F3	-2.0	2.9681e-02	1.5404e+01	11.0	-
filter20 	MA0488.1 JUN	0.0	6.9944e-02	3.6301e+01	13.0	+
filter20 	MA0497.1 MEF2C	3.0	1.0346e-02	5.3696e+00	12.0	+
filter20 	MA0499.1 Myod1	-1.0	8.0464e-02	4.1761e+01	12.0	+
filter20 	MA0515.1 Sox6	0.0	5.5988e-02	2.9058e+01	10.0	-
filter20 	MA0516.1 SP2	-1.0	8.3372e-02	4.3270e+01	12.0	-
filter20 	MA0525.2 TP63	7.0	4.2742e-02	2.2183e+01	11.0	-
filter20 	MA0526.1 USF2	0.0	9.9373e-02	5.1574e+01	11.0	-
filter20 	MA0597.1 THAP1	-4.0	1.8310e-02	9.5029e+00	9.0	-
filter20 	MA0602.1 Arid5a	-1.0	2.8622e-03	1.4855e+00	12.0	+
filter20 	MA0607.1 Bhlha15	-2.0	6.1772e-02	3.2060e+01	8.0	-
filter20 	MA0623.1 Neurog1	-1.0	4.5801e-03	2.3771e+00	10.0	+
filter20 	MA0633.1 Twist2	-1.0	1.7311e-02	8.9842e+00	10.0	-
filter20 	MA0635.1 BARHL2	-1.0	6.1821e-02	3.2085e+01	10.0	+
filter20 	MA0642.1 EN2	-2.0	8.6557e-02	4.4923e+01	10.0	-
filter20 	MA0668.1 NEUROD2	-1.0	4.0256e-03	2.0893e+00	10.0	-
filter20 	MA0669.1 NEUROG2	-1.0	4.1270e-02	2.1419e+01	10.0	+
filter20 	MA0671.1 NFIX	-5.0	2.7271e-02	1.4153e+01	8.0	-
filter20 	MA0672.1 NKX2-3	-1.0	9.9484e-02	5.1632e+01	10.0	-
filter20 	MA0678.1 OLIG2	-1.0	1.9382e-02	1.0059e+01	10.0	-
filter20 	MA0687.1 SPIC	-1.0	9.0806e-02	4.7129e+01	12.0	+
filter20 	MA0698.1 ZBTB18	1.0	3.6930e-02	1.9167e+01	12.0	+
filter20 	MA0706.1 MEOX2	-2.0	7.8752e-02	4.0872e+01	10.0	-
filter20 	MA0739.1 Hic1	-4.0	9.8709e-02	5.1230e+01	9.0	-
filter20 	MA0748.1 YY2	-4.0	1.2812e-03	6.6494e-01	9.0	-
filter20 	MA0817.1 BHLHE23	0.0	2.6483e-02	1.3745e+01	12.0	-
filter20 	MA0818.1 BHLHE22	-1.0	3.7186e-02	1.9300e+01	10.0	-
filter20 	MA0820.1 FIGLA	-1.0	9.9484e-02	5.1632e+01	10.0	-
filter20 	MA0826.1 OLIG1	-1.0	9.5006e-02	4.9308e+01	10.0	-
filter20 	MA0827.1 OLIG3	-1.0	1.2238e-02	6.3516e+00	10.0	-
filter20 	MA0861.1 TP73	7.0	3.8571e-02	2.0018e+01	11.0	-
filter20 	MA0864.1 E2F2	-3.0	2.4756e-02	1.2848e+01	10.0	-
filter20 	MA0896.1 Hmx1	2.0	5.7345e-02	2.9762e+01	13.0	-
filter20 	MA0897.1 Hmx2	2.0	8.8000e-02	4.5672e+01	13.0	-
filter20 	MA0898.1 Hmx3	2.0	6.9587e-02	3.6116e+01	13.0	-
filter21 	MA0039.2 Klf4	-2.0	3.8564e-04	2.0015e-01	9.0	+
filter21 	MA0056.1 MZF1	-6.0	4.8153e-03	2.4992e+00	5.0	+
filter21 	MA0057.1 MZF1(var.2)	-3.0	4.6524e-03	2.4146e+00	8.0	+
filter21 	MA0065.2 Pparg::Rxra	0.0	1.1468e-02	5.9518e+00	11.0	+
filter21 	MA0066.1 PPARG	1.0	9.8090e-02	5.0908e+01	11.0	-
filter21 	MA0073.1 RREB1	-1.0	9.6868e-05	5.0274e-02	10.0	-
filter21 	MA0079.3 SP1	-1.0	6.0915e-05	3.1615e-02	10.0	-
filter21 	MA0101.1 REL	-6.0	9.8826e-02	5.1291e+01	5.0	+
filter21 	MA0139.1 CTCF	6.0	2.1897e-02	1.1365e+01	11.0	+
filter21 	MA0146.2 Zfx	0.0	4.5558e-03	2.3645e+00	11.0	+
filter21 	MA0155.1 INSM1	-1.0	2.8904e-02	1.5001e+01	10.0	+
filter21 	MA0159.1 RARA::RXRA	4.0	9.8776e-02	5.1265e+01	11.0	+
filter21 	MA0162.2 EGR1	2.0	2.9419e-04	1.5269e-01	11.0	-
filter21 	MA0258.2 ESR2	-2.0	3.3713e-02	1.7497e+01	9.0	-
filter21 	MA0470.1 E2F4	-3.0	3.2350e-02	1.6790e+01	8.0	+
filter21 	MA0471.1 E2F6	-3.0	2.5409e-02	1.3187e+01	8.0	+
filter21 	MA0472.2 EGR2	-2.0	9.3629e-02	4.8594e+01	9.0	-
filter21 	MA0493.1 Klf1	-2.0	1.0396e-02	5.3953e+00	9.0	-
filter21 	MA0504.1 NR2C2	0.0	8.3510e-02	4.3342e+01	11.0	+
filter21 	MA0516.1 SP2	3.0	6.3450e-05	3.2931e-02	11.0	-
filter21 	MA0524.2 TFAP2C	0.0	7.6043e-02	3.9466e+01	11.0	-
filter21 	MA0528.1 ZNF263	9.0	1.1717e-04	6.0813e-02	11.0	+
filter21 	MA0595.1 SREBF1	-2.0	7.1555e-02	3.7137e+01	9.0	-
filter21 	MA0597.1 THAP1	-4.0	4.1853e-02	2.1722e+01	7.0	-
filter21 	MA0599.1 KLF5	-2.0	5.0859e-05	2.6396e-02	9.0	-
filter21 	MA0632.1 Tcfl5	-2.0	4.8218e-02	2.5025e+01	9.0	-
filter21 	MA0637.1 CENPB	4.0	1.2259e-02	6.3626e+00	11.0	-
filter21 	MA0685.1 SP4	2.0	1.9152e-02	9.9401e+00	11.0	-
filter21 	MA0694.1 ZBTB7B	0.0	6.8266e-02	3.5430e+01	11.0	-
filter21 	MA0695.1 ZBTB7C	0.0	2.7525e-03	1.4285e+00	11.0	-
filter21 	MA0696.1 ZIC1	1.0	1.1234e-02	5.8305e+00	11.0	-
filter21 	MA0697.1 ZIC3	2.0	2.3643e-03	1.2271e+00	11.0	-
filter21 	MA0732.1 EGR3	0.0	2.9878e-02	1.5507e+01	11.0	-
filter21 	MA0733.1 EGR4	1.0	3.6882e-03	1.9142e+00	11.0	-
filter21 	MA0735.1 GLIS1	2.0	8.9018e-02	4.6200e+01	11.0	-
filter21 	MA0736.1 GLIS2	1.0	1.2470e-03	6.4722e-01	11.0	-
filter21 	MA0737.1 GLIS3	1.0	1.7734e-02	9.2039e+00	11.0	-
filter21 	MA0738.1 HIC2	-4.0	1.7266e-02	8.9610e+00	7.0	-
filter21 	MA0740.1 KLF14	1.0	9.1806e-03	4.7647e+00	11.0	-
filter21 	MA0741.1 KLF16	-1.0	1.1614e-03	6.0276e-01	10.0	-
filter21 	MA0742.1 Klf12	2.0	5.7467e-03	2.9826e+00	11.0	-
filter21 	MA0746.1 SP3	0.0	7.4289e-05	3.8556e-02	11.0	-
filter21 	MA0747.1 SP8	0.0	4.7412e-04	2.4607e-01	11.0	-
filter21 	MA0750.1 ZBTB7A	-1.0	8.4570e-02	4.3892e+01	10.0	-
filter21 	MA0751.1 ZIC4	2.0	2.0257e-03	1.0513e+00	11.0	-
filter21 	MA0753.1 ZNF740	-1.0	4.4925e-06	2.3316e-03	10.0	-
filter21 	MA0767.1 GCM2	-1.0	9.8826e-02	5.1291e+01	10.0	+
filter21 	MA0810.1 TFAP2A(var.2)	0.0	2.0003e-02	1.0382e+01	11.0	-
filter21 	MA0811.1 TFAP2B	0.0	8.0210e-02	4.1629e+01	11.0	-
filter21 	MA1099.1 Hes1	-2.0	2.3428e-02	1.2159e+01	9.0	-
filter22 	MA0018.2 CREB1	-1.0	9.2452e-02	4.7983e+01	8.0	+
filter22 	MA0019.1 Ddit3::Cebpa	-1.0	4.8551e-02	2.5198e+01	11.0	+
filter22 	MA0024.3 E2F1	1.0	9.3001e-02	4.8267e+01	11.0	-
filter22 	MA0025.1 NFIL3	-1.0	9.1064e-04	4.7262e-01	11.0	+
filter22 	MA0043.2 HLF	1.0	3.9262e-05	2.0377e-02	11.0	+
filter22 	MA0066.1 PPARG	0.0	5.9907e-02	3.1092e+01	12.0	-
filter22 	MA0081.1 SPIB	-1.0	4.7401e-02	2.4601e+01	7.0	-
filter22 	MA0102.3 CEBPA	0.0	2.5180e-06	1.3069e-03	11.0	+
filter22 	MA0136.2 ELF5	-1.0	9.4348e-02	4.8967e+01	11.0	+
filter22 	MA0142.1 Pou5f1::Sox2	4.0	8.9019e-02	4.6201e+01	11.0	+
filter22 	MA0466.2 CEBPB	0.0	1.6302e-08	8.4609e-06	10.0	-
filter22 	MA0502.1 NFYB	3.0	9.7971e-02	5.0847e+01	12.0	-
filter22 	MA0506.1 NRF1	-2.0	4.4133e-02	2.2905e+01	10.0	-
filter22 	MA0527.1 ZBTB33	3.0	3.7252e-02	1.9334e+01	12.0	-
filter22 	MA0595.1 SREBF1	0.0	7.0871e-02	3.6782e+01	10.0	+
filter22 	MA0604.1 Atf1	-2.0	2.3216e-02	1.2049e+01	8.0	-
filter22 	MA0609.1 Crem	-1.0	1.7707e-02	9.1901e+00	10.0	-
filter22 	MA0615.1 Gmeb1	4.0	9.6607e-04	5.0139e-01	12.0	-
filter22 	MA0624.1 NFATC1	-2.0	6.0715e-02	3.1511e+01	10.0	-
filter22 	MA0632.1 Tcfl5	0.0	4.4128e-02	2.2903e+01	10.0	-
filter22 	MA0637.1 CENPB	-2.0	3.9318e-02	2.0406e+01	10.0	-
filter22 	MA0639.1 DBP	1.0	6.2359e-05	3.2365e-02	11.0	-
filter22 	MA0645.1 ETV6	-2.0	8.6660e-02	4.4977e+01	10.0	+
filter22 	MA0738.1 HIC2	-1.0	4.1270e-02	2.1419e+01	9.0	+
filter22 	MA0748.1 YY2	-1.0	4.4133e-02	2.2905e+01	11.0	+
filter22 	MA0749.1 ZBED1	1.0	5.3635e-02	2.7837e+01	12.0	-
filter22 	MA0765.1 ETV5	-2.0	5.7622e-02	2.9906e+01	10.0	+
filter22 	MA0771.1 HSF4	-1.0	8.4095e-02	4.3645e+01	11.0	+
filter22 	MA0784.1 POU1F1	0.0	8.5379e-02	4.4312e+01	12.0	+
filter22 	MA0785.1 POU2F1	0.0	2.5349e-02	1.3156e+01	12.0	+
filter22 	MA0786.1 POU3F1	-1.0	9.3001e-02	4.8267e+01	11.0	+
filter22 	MA0788.1 POU3F3	0.0	9.2581e-02	4.8050e+01	12.0	+
filter22 	MA0833.1 ATF4	1.0	2.3592e-03	1.2244e+00	12.0	-
filter22 	MA0834.1 ATF7	2.0	3.3792e-02	1.7538e+01	12.0	-
filter22 	MA0836.1 CEBPD	0.0	3.0193e-08	1.5670e-05	10.0	-
filter22 	MA0837.1 CEBPE	0.0	5.3206e-09	2.7614e-06	10.0	-
filter22 	MA0838.1 CEBPG	0.0	1.5636e-07	8.1153e-05	10.0	+
filter22 	MA0840.1 Creb5	1.0	2.8340e-02	1.4709e+01	11.0	-
filter22 	MA0842.1 NRL	-1.0	6.3529e-02	3.2971e+01	11.0	-
filter22 	MA0843.1 TEF	1.0	1.6365e-04	8.4936e-02	11.0	-
filter22 	MA0862.1 GMEB2	-1.0	3.6294e-03	1.8836e+00	8.0	-
filter23 	MA0002.2 RUNX1	1.0	7.8264e-02	4.0619e+01	10.0	-
filter23 	MA0004.1 Arnt	-3.0	1.1355e-05	5.8933e-03	6.0	+
filter23 	MA0006.1 Ahr::Arnt	-3.0	1.0945e-02	5.6806e+00	6.0	+
filter23 	MA0009.2 T	0.0	2.5544e-02	1.3257e+01	10.0	+
filter23 	MA0048.2 NHLH1	-1.0	2.0836e-02	1.0814e+01	9.0	-
filter23 	MA0058.3 MAX	-1.0	1.3475e-08	6.9936e-06	9.0	-
filter23 	MA0059.1 MAX::MYC	0.0	3.5488e-07	1.8418e-04	10.0	+
filter23 	MA0067.1 Pax2	0.0	3.2825e-02	1.7036e+01	8.0	+
filter23 	MA0091.1 TAL1::TCF3	1.0	6.2597e-03	3.2488e+00	10.0	+
filter23 	MA0093.2 USF1	-1.0	2.2645e-05	1.1753e-02	9.0	+
filter23 	MA0100.2 Myb	-2.0	9.2719e-02	4.8121e+01	8.0	+
filter23 	MA0103.2 ZEB1	0.0	1.9562e-03	1.0153e+00	9.0	+
filter23 	MA0104.3 Mycn	-1.0	1.4160e-06	7.3491e-04	8.0	+
filter23 	MA0109.1 HLTF	0.0	3.4075e-02	1.7685e+01	10.0	-
filter23 	MA0122.2 NKX3-2	-1.0	4.6996e-03	2.4391e+00	9.0	+
filter23 	MA0124.2 Nkx3-1	-1.0	8.2925e-03	4.3038e+00	9.0	+
filter23 	MA0139.1 CTCF	1.0	7.1179e-02	3.6942e+01	10.0	+
filter23 	MA0147.2 Myc	0.0	2.2304e-06	1.1576e-03	10.0	-
filter23 	MA0259.1 ARNT::HIF1A	-2.0	1.1001e-04	5.7098e-02	8.0	+
filter23 	MA0461.2 Atoh1	-1.0	1.8057e-03	9.3718e-01	9.0	-
filter23 	MA0464.2 BHLHE40	-1.0	4.5251e-06	2.3485e-03	9.0	+
filter23 	MA0499.1 Myod1	2.0	1.4887e-03	7.7264e-01	10.0	-
filter23 	MA0500.1 Myog	0.0	1.9729e-03	1.0239e+00	10.0	-
filter23 	MA0506.1 NRF1	-2.0	8.2100e-02	4.2610e+01	8.0	+
filter23 	MA0521.1 Tcf12	0.0	2.1145e-03	1.0974e+00	10.0	-
filter23 	MA0522.2 TCF3	-1.0	8.4146e-05	4.3672e-02	9.0	-
filter23 	MA0525.2 TP63	7.0	5.9261e-02	3.0757e+01	10.0	-
filter23 	MA0526.1 USF2	0.0	1.5709e-04	8.1528e-02	10.0	-
filter23 	MA0527.1 ZBTB33	2.0	6.6840e-02	3.4690e+01	10.0	-
filter23 	MA0603.1 Arntl	0.0	1.2336e-07	6.4023e-05	10.0	+
filter23 	MA0604.1 Atf1	-1.0	6.8224e-02	3.5408e+01	8.0	+
filter23 	MA0607.1 Bhlha15	-2.0	6.6470e-03	3.4498e+00	8.0	+
filter23 	MA0608.1 Creb3l2	-1.0	3.8688e-05	2.0079e-02	9.0	+
filter23 	MA0609.1 Crem	0.0	2.0836e-02	1.0814e+01	10.0	+
filter23 	MA0615.1 Gmeb1	3.0	4.6315e-02	2.4038e+01	10.0	-
filter23 	MA0616.1 Hes2	3.0	3.4636e-05	1.7976e-02	10.0	+
filter23 	MA0617.1 Id2	-2.0	3.3138e-06	1.7199e-03	8.0	-
filter23 	MA0620.1 Mitf	0.0	1.9738e-06	1.0244e-03	10.0	+
filter23 	MA0622.1 Mlxip	-2.0	1.2186e-06	6.3245e-04	8.0	+
filter23 	MA0623.1 Neurog1	-1.0	1.1710e-02	6.0777e+00	9.0	-
filter23 	MA0626.1 Npas2	-1.0	3.5314e-07	1.8328e-04	9.0	+
filter23 	MA0632.1 Tcfl5	-1.0	1.0050e-04	5.2161e-02	9.0	-
filter23 	MA0633.1 Twist2	-1.0	1.9362e-03	1.0049e+00	9.0	+
filter23 	MA0636.1 BHLHE41	-1.0	1.6845e-04	8.7423e-02	9.0	+
filter23 	MA0637.1 CENPB	4.0	8.1497e-02	4.2297e+01	10.0	-
filter23 	MA0638.1 CREB3	1.0	4.5794e-03	2.3767e+00	10.0	-
filter23 	MA0649.1 HEY2	-1.0	9.2180e-07	4.7841e-04	9.0	-
filter23 	MA0663.1 MLX	-1.0	9.1995e-05	4.7745e-02	9.0	+
filter23 	MA0664.1 MLXIPL	-1.0	6.3427e-06	3.2919e-03	9.0	-
filter23 	MA0665.1 MSC	-1.0	4.6645e-02	2.4209e+01	9.0	+
filter23 	MA0667.1 MYF6	-1.0	4.6645e-02	2.4209e+01	9.0	-
filter23 	MA0668.1 NEUROD2	-1.0	3.5660e-03	1.8507e+00	9.0	-
filter23 	MA0669.1 NEUROG2	-1.0	1.4804e-02	7.6832e+00	9.0	+
filter23 	MA0672.1 NKX2-3	-1.0	2.5497e-03	1.3233e+00	9.0	+
filter23 	MA0673.1 NKX2-8	-1.0	1.4223e-02	7.3818e+00	9.0	-
filter23 	MA0678.1 OLIG2	-1.0	5.2656e-03	2.7329e+00	9.0	-
filter23 	MA0688.1 TBX2	2.0	7.4581e-02	3.8708e+01	9.0	-
filter23 	MA0690.1 TBX21	-3.0	7.3100e-02	3.7939e+01	7.0	+
filter23 	MA0691.1 TFAP4	-1.0	3.0612e-02	1.5888e+01	9.0	-
filter23 	MA0692.1 TFEB	-1.0	2.8373e-06	1.4726e-03	9.0	+
filter23 	MA0698.1 ZBTB18	0.0	2.7380e-02	1.4210e+01	10.0	-
filter23 	MA0733.1 EGR4	0.0	2.7032e-02	1.4030e+01	10.0	-
filter23 	MA0743.1 SCRT1	0.0	6.5759e-04	3.4129e-01	10.0	-
filter23 	MA0744.1 SCRT2	-2.0	1.0838e-02	5.6250e+00	8.0	-
filter23 	MA0745.1 SNAI2	-1.0	8.9873e-05	4.6644e-02	9.0	+
filter23 	MA0800.1 EOMES	-3.0	8.9395e-02	4.6396e+01	7.0	+
filter23 	MA0801.1 MGA	-4.0	7.5315e-02	3.9089e+01	6.0	+
filter23 	MA0802.1 TBR1	-4.0	6.6309e-02	3.4414e+01	6.0	+
filter23 	MA0803.1 TBX15	-4.0	6.8224e-02	3.5408e+01	6.0	+
filter23 	MA0804.1 TBX19	2.0	2.8925e-02	1.5012e+01	10.0	+
filter23 	MA0805.1 TBX1	-4.0	6.1711e-02	3.2028e+01	6.0	+
filter23 	MA0806.1 TBX4	0.0	3.6595e-02	1.8993e+01	8.0	-
filter23 	MA0807.1 TBX5	0.0	3.1073e-02	1.6127e+01	8.0	-
filter23 	MA0816.1 Ascl2	-1.0	9.2138e-03	4.7820e+00	9.0	-
filter23 	MA0817.1 BHLHE23	0.0	2.4841e-03	1.2892e+00	10.0	-
filter23 	MA0818.1 BHLHE22	-1.0	3.8090e-03	1.9769e+00	9.0	-
filter23 	MA0819.1 CLOCK	-1.0	8.0784e-07	4.1927e-04	9.0	-
filter23 	MA0820.1 FIGLA	-1.0	6.4108e-05	3.3272e-02	9.0	-
filter23 	MA0821.1 HES5	0.0	9.3648e-05	4.8603e-02	10.0	-
filter23 	MA0822.1 HES7	0.0	6.2732e-04	3.2558e-01	10.0	+
filter23 	MA0823.1 HEY1	-1.0	1.9738e-06	1.0244e-03	9.0	+
filter23 	MA0824.1 ID4	-1.0	1.5480e-04	8.0343e-02	9.0	-
filter23 	MA0825.1 MNT	-1.0	1.6214e-08	8.4149e-06	9.0	+
filter23 	MA0826.1 OLIG1	-1.0	9.7879e-03	5.0799e+00	9.0	-
filter23 	MA0827.1 OLIG3	-1.0	4.9392e-03	2.5635e+00	9.0	-
filter23 	MA0828.1 SREBF2(var.2)	-1.0	2.3477e-04	1.2184e-01	9.0	+
filter23 	MA0829.1 Srebf1(var.2)	-1.0	1.8318e-04	9.5070e-02	9.0	+
filter23 	MA0830.1 TCF4	-1.0	9.1995e-05	4.7745e-02	9.0	-
filter23 	MA0831.1 TFE3	-1.0	1.3573e-06	7.0442e-04	9.0	+
filter23 	MA0839.1 CREB3L1	1.0	4.0096e-03	2.0810e+00	10.0	-
filter23 	MA0844.1 XBP1	0.0	4.5794e-03	2.3767e+00	10.0	-
filter23 	MA0861.1 TP73	7.0	8.7561e-03	4.5444e+00	10.0	-
filter23 	MA0862.1 GMEB2	-2.0	3.8618e-02	2.0043e+01	8.0	+
filter23 	MA0871.1 TFEC	-1.0	2.4649e-05	1.2793e-02	9.0	+
filter23 	MA0914.1 ISL2	-2.0	4.7729e-02	2.4771e+01	8.0	+
filter23 	MA1099.1 Hes1	-1.0	4.0127e-05	2.0826e-02	9.0	+
filter24 	MA0065.2 Pparg::Rxra	8.0	4.0611e-03	2.1077e+00	7.0	-
filter24 	MA0066.1 PPARG	12.0	1.2005e-02	6.2308e+00	8.0	+
filter24 	MA0073.1 RREB1	11.0	2.7843e-02	1.4450e+01	9.0	+
filter24 	MA0108.2 TBP	7.0	3.8996e-02	2.0239e+01	8.0	+
filter24 	MA0140.2 GATA1::TAL1	3.0	3.1069e-02	1.6125e+01	9.0	-
filter24 	MA0146.2 Zfx	2.0	3.7837e-02	1.9637e+01	9.0	-
filter24 	MA0159.1 RARA::RXRA	1.0	2.1038e-03	1.0919e+00	9.0	-
filter24 	MA0484.1 HNF4G	8.0	4.9820e-02	2.5857e+01	7.0	-
filter24 	MA0494.1 Nr1h3::Rxra	1.0	1.4109e-03	7.3226e-01	9.0	+
filter24 	MA0504.1 NR2C2	8.0	7.9335e-02	4.1175e+01	7.0	-
filter24 	MA0516.1 SP2	4.0	5.8392e-02	3.0305e+01	9.0	+
filter24 	MA0524.2 TFAP2C	0.0	3.1285e-02	1.6237e+01	9.0	+
filter24 	MA0615.1 Gmeb1	8.0	4.3579e-02	2.2618e+01	9.0	+
filter24 	MA0620.1 Mitf	0.0	7.8442e-02	4.0711e+01	9.0	+
filter24 	MA0632.1 Tcfl5	-1.0	3.0233e-02	1.5691e+01	8.0	-
filter24 	MA0694.1 ZBTB7B	1.0	5.9709e-02	3.0989e+01	9.0	+
filter24 	MA0695.1 ZBTB7C	1.0	5.3585e-03	2.7811e+00	9.0	+
filter24 	MA0697.1 ZIC3	0.0	8.5456e-02	4.4352e+01	9.0	+
filter24 	MA0738.1 HIC2	1.0	5.8750e-02	3.0491e+01	8.0	+
filter24 	MA0746.1 SP3	4.0	5.0967e-02	2.6452e+01	7.0	+
filter24 	MA0747.1 SP8	4.0	5.1071e-02	2.6506e+01	8.0	+
filter24 	MA0750.1 ZBTB7A	2.0	5.9709e-02	3.0989e+01	9.0	+
filter24 	MA0751.1 ZIC4	0.0	2.5455e-02	1.3211e+01	9.0	+
filter24 	MA0810.1 TFAP2A(var.2)	0.0	2.4196e-02	1.2558e+01	9.0	+
filter24 	MA0811.1 TFAP2B	0.0	3.6968e-02	1.9186e+01	9.0	+
filter24 	MA0813.1 TFAP2B(var.3)	0.0	8.5505e-02	4.4377e+01	9.0	-
filter24 	MA0815.1 TFAP2C(var.3)	0.0	6.8371e-02	3.5485e+01	9.0	-
filter24 	MA0872.1 TFAP2A(var.3)	0.0	5.0107e-02	2.6005e+01	9.0	-
filter24 	MA1099.1 Hes1	1.0	3.5759e-02	1.8559e+01	9.0	+
filter25 	MA0039.2 Klf4	-1.0	6.6627e-05	3.4579e-02	10.0	-
filter25 	MA0056.1 MZF1	-6.0	2.8793e-02	1.4943e+01	6.0	-
filter25 	MA0057.1 MZF1(var.2)	-2.0	1.0801e-02	5.6059e+00	10.0	-
filter25 	MA0062.2 Gabpa	0.0	7.3784e-02	3.8294e+01	11.0	-
filter25 	MA0065.2 Pparg::Rxra	1.0	1.3711e-02	7.1163e+00	14.0	-
filter25 	MA0073.1 RREB1	7.0	2.1133e-02	1.0968e+01	13.0	+
filter25 	MA0079.3 SP1	-1.0	-3.4817e-13	-1.8070e-10	11.0	+
filter25 	MA0130.1 ZNF354C	-2.0	4.5217e-02	2.3468e+01	6.0	+
filter25 	MA0131.2 HINFP	-1.0	7.2027e-02	3.7382e+01	12.0	+
filter25 	MA0139.1 CTCF	-2.0	1.9091e-02	9.9085e+00	12.0	-
filter25 	MA0146.2 Zfx	0.0	5.6295e-02	2.9217e+01	14.0	-
filter25 	MA0155.1 INSM1	-5.0	7.2027e-02	3.7382e+01	9.0	-
filter25 	MA0162.2 EGR1	-1.0	4.1020e-08	2.1289e-05	13.0	+
filter25 	MA0467.1 Crx	-2.0	8.9530e-02	4.6466e+01	11.0	-
filter25 	MA0470.1 E2F4	1.0	2.8361e-03	1.4719e+00	10.0	-
filter25 	MA0471.1 E2F6	1.0	3.6285e-04	1.8832e-01	10.0	-
filter25 	MA0472.2 EGR2	-4.0	5.1926e-02	2.6949e+01	10.0	+
filter25 	MA0493.1 Klf1	0.0	4.9704e-04	2.5797e-01	11.0	+
filter25 	MA0494.1 Nr1h3::Rxra	5.0	4.9946e-02	2.5922e+01	14.0	+
filter25 	MA0499.1 Myod1	0.0	4.3320e-02	2.2483e+01	13.0	+
filter25 	MA0504.1 NR2C2	2.0	6.6874e-02	3.4708e+01	13.0	-
filter25 	MA0516.1 SP2	-1.0	4.3905e-12	2.2787e-09	13.0	+
filter25 	MA0522.2 TCF3	-3.0	5.5906e-02	2.9015e+01	10.0	+
filter25 	MA0524.2 TFAP2C	-5.0	7.5601e-02	3.9237e+01	9.0	+
filter25 	MA0528.1 ZNF263	0.0	3.5453e-05	1.8400e-02	14.0	-
filter25 	MA0597.1 THAP1	-4.0	3.8572e-03	2.0019e+00	9.0	+
filter25 	MA0599.1 KLF5	-1.0	5.1451e-07	2.6703e-04	10.0	+
filter25 	MA0615.1 Gmeb1	3.0	2.9080e-02	1.5093e+01	14.0	-
filter25 	MA0616.1 Hes2	-1.0	3.3383e-02	1.7326e+01	13.0	-
filter25 	MA0632.1 Tcfl5	-3.0	3.4593e-02	1.7954e+01	10.0	-
filter25 	MA0637.1 CENPB	-3.0	5.9859e-03	3.1067e+00	11.0	+
filter25 	MA0638.1 CREB3	1.0	7.9004e-02	4.1003e+01	13.0	+
filter25 	MA0645.1 ETV6	-2.0	6.5211e-02	3.3844e+01	10.0	-
filter25 	MA0657.1 KLF13	1.0	2.4067e-03	1.2491e+00	14.0	+
filter25 	MA0685.1 SP4	2.0	1.9324e-04	1.0029e-01	14.0	+
filter25 	MA0688.1 TBX2	0.0	3.4084e-02	1.7689e+01	11.0	-
filter25 	MA0689.1 TBX20	0.0	8.9530e-02	4.6466e+01	11.0	-
filter25 	MA0694.1 ZBTB7B	0.0	2.7019e-02	1.4023e+01	12.0	+
filter25 	MA0695.1 ZBTB7C	0.0	2.2093e-03	1.1466e+00	12.0	+
filter25 	MA0696.1 ZIC1	-2.0	2.8843e-02	1.4969e+01	12.0	+
filter25 	MA0697.1 ZIC3	-2.0	9.1245e-03	4.7356e+00	12.0	+
filter25 	MA0732.1 EGR3	-2.0	1.9222e-02	9.9764e+00	12.0	+
filter25 	MA0733.1 EGR4	2.0	1.6507e-03	8.5670e-01	14.0	+
filter25 	MA0736.1 GLIS2	-1.0	2.8799e-03	1.4947e+00	13.0	+
filter25 	MA0737.1 GLIS3	-1.0	4.8461e-02	2.5151e+01	13.0	+
filter25 	MA0738.1 HIC2	-4.0	5.6756e-02	2.9457e+01	9.0	+
filter25 	MA0740.1 KLF14	0.0	7.9031e-06	4.1017e-03	14.0	+
filter25 	MA0741.1 KLF16	-1.0	8.5124e-06	4.4179e-03	11.0	+
