Query_ID	Target_ID	Optimal_Offset	p-value	E-value	Overlap	Strand
filter15 	MA0139.1 CTCF	0.0	1.0717e-02	5.5619e+00	19.0	+
filter15 	MA0140.2 GATA1::TAL1	-4.0	5.0165e-03	2.6036e+00	15.0	+
filter15 	MA0461.2 Atoh1	-2.0	1.5936e-02	8.2710e+00	10.0	-
filter15 	MA0465.1 CDX2	-5.0	8.4884e-02	4.4055e+01	11.0	-
filter15 	MA0482.1 Gata4	-3.0	2.1581e-02	1.1200e+01	11.0	+
filter15 	MA0485.1 Hoxc9	-2.0	2.1432e-02	1.1123e+01	13.0	-
filter15 	MA0494.1 Nr1h3::Rxra	0.0	2.1743e-02	1.1285e+01	19.0	+
filter15 	MA0497.1 MEF2C	-1.0	3.4881e-02	1.8103e+01	15.0	-
filter15 	MA0502.1 NFYB	-4.0	5.4892e-02	2.8489e+01	15.0	-
filter15 	MA0505.1 Nr5a2	-3.0	9.1042e-02	4.7251e+01	15.0	+
filter15 	MA0523.1 TCF7L2	-1.0	9.3425e-02	4.8487e+01	14.0	-
filter15 	MA0594.1 Hoxa9	-3.0	5.8296e-02	3.0256e+01	11.0	-
filter15 	MA0597.1 THAP1	-8.0	7.3771e-02	3.8287e+01	9.0	-
filter15 	MA0602.1 Arid5a	-4.0	3.6904e-03	1.9153e+00	14.0	+
filter15 	MA0607.1 Bhlha15	-3.0	8.5764e-03	4.4512e+00	8.0	+
filter15 	MA0615.1 Gmeb1	-2.0	8.6698e-02	4.4996e+01	17.0	-
filter15 	MA0623.1 Neurog1	-4.0	2.7259e-02	1.4147e+01	10.0	-
filter15 	MA0627.1 Pou2f3	-3.0	4.1084e-02	2.1322e+01	16.0	-
filter15 	MA0633.1 Twist2	-4.0	4.2673e-03	2.2147e+00	10.0	-
filter15 	MA0635.1 BARHL2	-2.0	6.4650e-02	3.3553e+01	10.0	-
filter15 	MA0650.1 HOXA13	-4.0	8.0019e-02	4.1530e+01	10.0	-
filter15 	MA0660.1 MEF2B	-2.0	6.8335e-02	3.5466e+01	12.0	-
filter15 	MA0668.1 NEUROD2	-2.0	2.4773e-02	1.2857e+01	10.0	+
filter15 	MA0669.1 NEUROG2	-4.0	3.2917e-02	1.7084e+01	10.0	-
filter15 	MA0678.1 OLIG2	-2.0	1.8497e-02	9.6001e+00	10.0	+
filter15 	MA0686.1 SPDEF	-4.0	9.5805e-02	4.9723e+01	11.0	-
filter15 	MA0698.1 ZBTB18	-3.0	3.9792e-02	2.0652e+01	13.0	-
filter15 	MA0773.1 MEF2D	-2.0	5.5513e-02	2.8811e+01	12.0	-
filter15 	MA0786.1 POU3F1	-7.0	6.5581e-02	3.4037e+01	12.0	+
filter15 	MA0804.1 TBX19	1.0	9.6515e-02	5.0091e+01	19.0	-
filter15 	MA0817.1 BHLHE23	-3.0	2.0915e-02	1.0855e+01	12.0	+
filter15 	MA0818.1 BHLHE22	-4.0	2.1427e-02	1.1121e+01	10.0	-
filter15 	MA0826.1 OLIG1	-2.0	2.2494e-02	1.1674e+01	10.0	-
filter15 	MA0827.1 OLIG3	-2.0	1.5158e-02	7.8668e+00	10.0	+
filter15 	MA0878.1 CDX1	-2.0	7.7092e-02	4.0011e+01	9.0	+
filter15 	MA0896.1 Hmx1	-1.0	5.0539e-02	2.6230e+01	17.0	-
filter16 	MA0036.2 GATA2	-3.0	8.0033e-02	4.1537e+01	14.0	-
filter16 	MA0052.3 MEF2A	0.0	1.0588e-09	5.4950e-07	12.0	-
filter16 	MA0084.1 SRY	-7.0	9.8896e-02	5.1327e+01	9.0	-
filter16 	MA0108.2 TBP	-1.0	5.3881e-05	2.7964e-02	15.0	+
filter16 	MA0140.2 GATA1::TAL1	-4.0	1.1511e-02	5.9743e+00	15.0	+
filter16 	MA0148.3 FOXA1	-1.0	3.4073e-02	1.7684e+01	15.0	-
filter16 	MA0481.1 FOXP1	-1.0	4.1486e-02	2.1531e+01	15.0	-
filter16 	MA0485.1 Hoxc9	0.0	5.3868e-02	2.7958e+01	13.0	-
filter16 	MA0497.1 MEF2C	1.0	5.9524e-06	3.0893e-03	14.0	-
filter16 	MA0601.1 Arid3b	-1.0	2.6456e-02	1.3730e+01	11.0	+
filter16 	MA0602.1 Arid5a	-4.0	8.1563e-03	4.2331e+00	14.0	+
filter16 	MA0610.1 DMRT3	-3.0	6.1818e-02	3.2083e+01	11.0	-
filter16 	MA0615.1 Gmeb1	-2.0	7.7042e-02	3.9985e+01	17.0	+
filter16 	MA0627.1 Pou2f3	1.0	3.9689e-02	2.0599e+01	15.0	+
filter16 	MA0629.1 Rhox11	0.0	2.0963e-04	1.0880e-01	17.0	-
filter16 	MA0660.1 MEF2B	0.0	2.6471e-07	1.3738e-04	12.0	-
filter16 	MA0726.1 VSX2	-1.0	9.0710e-02	4.7079e+01	8.0	+
filter16 	MA0773.1 MEF2D	0.0	3.7203e-08	1.9309e-05	12.0	-
filter16 	MA0791.1 POU4F3	1.0	7.2434e-02	3.7593e+01	15.0	+
filter16 	MA0851.1 Foxj3	1.0	2.3004e-02	1.1939e+01	16.0	-
filter16 	MA0852.1 Foxk1	1.0	6.7558e-02	3.5063e+01	16.0	-
filter16 	MA0853.1 Alx4	1.0	9.6154e-03	4.9904e+00	16.0	+
filter16 	MA0854.1 Alx1	1.0	1.7032e-02	8.8394e+00	16.0	+
filter16 	MA0874.1 Arx	0.0	2.5383e-02	1.3174e+01	17.0	-
filter16 	MA0877.1 Barhl1	-6.0	5.7536e-02	2.9861e+01	10.0	+
filter16 	MA0892.1 GSX1	-6.0	7.8419e-02	4.0700e+01	10.0	-
filter16 	MA0893.1 GSX2	-6.0	6.7267e-02	3.4911e+01	10.0	-
filter16 	MA0896.1 Hmx1	1.0	1.1874e-02	6.1626e+00	16.0	-
filter16 	MA0897.1 Hmx2	1.0	2.0829e-02	1.0810e+01	16.0	-
filter16 	MA0898.1 Hmx3	1.0	1.4611e-02	7.5833e+00	16.0	-
filter16 	MA0899.1 HOXA10	-2.0	7.5502e-02	3.9185e+01	11.0	-
filter16 	MA0904.1 Hoxb5	0.0	3.6048e-02	1.8709e+01	16.0	+
filter16 	MA0910.1 Hoxd8	2.0	6.5900e-03	3.4202e+00	15.0	-
filter16 	MA0912.1 Hoxd3	0.0	4.7973e-02	2.4898e+01	16.0	-
filter16 	MA0913.1 Hoxd9	-2.0	6.7267e-02	3.4911e+01	10.0	-
filter17 	MA0014.2 PAX5	0.0	3.1191e-02	1.6188e+01	19.0	+
filter17 	MA0039.2 Klf4	-4.0	2.6934e-05	1.3979e-02	10.0	+
filter17 	MA0056.1 MZF1	-3.0	3.2550e-02	1.6893e+01	6.0	+
filter17 	MA0057.1 MZF1(var.2)	-6.0	1.7368e-02	9.0139e+00	10.0	+
filter17 	MA0062.2 Gabpa	-4.0	8.4003e-02	4.3598e+01	11.0	+
filter17 	MA0065.2 Pparg::Rxra	-1.0	3.5659e-02	1.8507e+01	15.0	+
filter17 	MA0073.1 RREB1	-1.0	4.6188e-02	2.3972e+01	18.0	-
filter17 	MA0079.3 SP1	-3.0	-3.9835e-13	-2.0674e-10	11.0	-
filter17 	MA0103.2 ZEB1	-4.0	8.1967e-02	4.2541e+01	9.0	-
filter17 	MA0130.1 ZNF354C	-7.0	4.4501e-02	2.3096e+01	6.0	-
filter17 	MA0131.2 HINFP	-5.0	4.4882e-02	2.3294e+01	12.0	-
filter17 	MA0139.1 CTCF	3.0	3.7902e-02	1.9671e+01	16.0	+
filter17 	MA0140.2 GATA1::TAL1	-8.0	9.2466e-02	4.7990e+01	11.0	-
filter17 	MA0146.2 Zfx	-4.0	7.0568e-03	3.6625e+00	14.0	-
filter17 	MA0155.1 INSM1	2.0	7.0334e-02	3.6503e+01	10.0	+
filter17 	MA0162.2 EGR1	0.0	1.3384e-08	6.9465e-06	14.0	-
filter17 	MA0467.1 Crx	-2.0	8.8154e-02	4.5752e+01	11.0	+
filter17 	MA0470.1 E2F4	-5.0	3.3636e-04	1.7457e-01	11.0	+
filter17 	MA0471.1 E2F6	-5.0	2.9856e-05	1.5495e-02	11.0	+
filter17 	MA0472.2 EGR2	0.0	1.8048e-02	9.3667e+00	11.0	-
filter17 	MA0493.1 Klf1	-4.0	3.6394e-04	1.8888e-01	11.0	-
filter17 	MA0495.1 MAFF	0.0	2.1194e-02	1.1000e+01	18.0	-
filter17 	MA0499.1 Myod1	0.0	4.4576e-02	2.3135e+01	13.0	-
filter17 	MA0504.1 NR2C2	-2.0	6.3897e-02	3.3162e+01	15.0	+
filter17 	MA0516.1 SP2	1.0	-1.9940e-13	-1.0349e-10	14.0	-
filter17 	MA0528.1 ZNF263	-3.0	6.7645e-05	3.5108e-02	16.0	+
filter17 	MA0597.1 THAP1	-2.0	3.8580e-03	2.0023e+00	9.0	-
filter17 	MA0599.1 KLF5	-4.0	1.2457e-07	6.4652e-05	10.0	-
filter17 	MA0615.1 Gmeb1	-1.0	8.3825e-04	4.3505e-01	17.0	+
filter17 	MA0616.1 Hes2	0.0	1.6267e-02	8.4427e+00	13.0	+
filter17 	MA0624.1 NFATC1	-6.0	8.0205e-02	4.1626e+01	10.0	-
filter17 	MA0629.1 Rhox11	-2.0	1.2351e-02	6.4099e+00	17.0	+
filter17 	MA0631.1 Six3	-1.0	8.4842e-02	4.4033e+01	17.0	+
filter17 	MA0632.1 Tcfl5	-2.0	6.2202e-02	3.2283e+01	10.0	-
filter17 	MA0637.1 CENPB	3.0	1.8151e-02	9.4206e+00	12.0	-
filter17 	MA0638.1 CREB3	-2.0	2.5455e-02	1.3211e+01	14.0	-
filter17 	MA0645.1 ETV6	-3.0	6.5491e-02	3.3990e+01	10.0	+
filter17 	MA0657.1 KLF13	2.0	3.9991e-04	2.0755e-01	16.0	-
filter17 	MA0685.1 SP4	0.0	2.5785e-06	1.3382e-03	17.0	-
filter17 	MA0688.1 TBX2	-4.0	6.9033e-02	3.5828e+01	11.0	+
filter17 	MA0694.1 ZBTB7B	-3.0	3.8431e-02	1.9945e+01	12.0	-
filter17 	MA0695.1 ZBTB7C	-3.0	6.2173e-03	3.2268e+00	12.0	-
filter17 	MA0696.1 ZIC1	1.0	1.8470e-02	9.5861e+00	13.0	-
filter17 	MA0697.1 ZIC3	2.0	6.6239e-03	3.4378e+00	13.0	-
filter17 	MA0732.1 EGR3	-2.0	9.9031e-03	5.1397e+00	15.0	-
filter17 	MA0733.1 EGR4	-1.0	6.2614e-04	3.2497e-01	16.0	-
filter17 	MA0736.1 GLIS2	0.0	3.8588e-03	2.0027e+00	14.0	-
filter17 	MA0737.1 GLIS3	1.0	5.4362e-02	2.8214e+01	13.0	-
filter17 	MA0738.1 HIC2	-2.0	3.6566e-02	1.8978e+01	9.0	-
filter17 	MA0740.1 KLF14	-1.0	8.2819e-06	4.2983e-03	14.0	-
filter17 	MA0741.1 KLF16	-3.0	3.8201e-06	1.9826e-03	11.0	-
filter17 	MA0742.1 Klf12	0.0	6.3052e-05	3.2724e-02	15.0	-
filter17 	MA0746.1 SP3	-3.0	4.2738e-07	2.2181e-04	11.0	-
filter17 	MA0747.1 SP8	-2.0	8.7151e-06	4.5231e-03	12.0	-
filter17 	MA0748.1 YY2	-2.0	1.5166e-02	7.8713e+00	11.0	-
filter17 	MA0750.1 ZBTB7A	-4.0	3.1117e-02	1.6150e+01	12.0	-
filter17 	MA0751.1 ZIC4	2.0	1.3225e-03	6.8638e-01	13.0	-
filter17 	MA0753.1 ZNF740	-3.0	4.3883e-05	2.2775e-02	10.0	-
filter17 	MA0767.1 GCM2	-4.0	2.0712e-02	1.0749e+01	10.0	+
filter17 	MA0800.1 EOMES	-4.0	1.6267e-02	8.4427e+00	13.0	+
filter17 	MA0807.1 TBX5	-5.0	6.2224e-02	3.2294e+01	8.0	+
filter17 	MA0810.1 TFAP2A(var.2)	2.0	5.4968e-02	2.8529e+01	10.0	-
filter17 	MA0811.1 TFAP2B	2.0	9.3563e-02	4.8559e+01	10.0	-
filter17 	MA0830.1 TCF4	-2.0	6.5491e-02	3.3990e+01	10.0	-
filter17 	MA0844.1 XBP1	-3.0	6.5848e-02	3.4175e+01	14.0	-
filter17 	MA0883.1 Dmbx1	0.0	9.3893e-03	4.8730e+00	17.0	+
filter17 	MA1099.1 Hes1	-4.0	4.0696e-02	2.1121e+01	10.0	-
filter18 	MA0028.2 ELK1	-6.0	7.2639e-07	3.7700e-04	10.0	+
filter18 	MA0050.2 IRF1	2.0	3.5881e-03	1.8622e+00	19.0	-
filter18 	MA0056.1 MZF1	-6.0	6.1759e-02	3.2053e+01	6.0	+
filter18 	MA0062.2 Gabpa	-7.0	-3.9080e-13	-2.0282e-10	11.0	+
filter18 	MA0076.2 ELK4	-6.0	2.3589e-11	1.2243e-08	11.0	-
filter18 	MA0080.4 SPI1	-2.0	5.0372e-02	2.6143e+01	14.0	+
filter18 	MA0081.1 SPIB	-6.0	1.9667e-03	1.0207e+00	7.0	+
filter18 	MA0090.2 TEAD1	-7.0	5.1827e-02	2.6898e+01	10.0	-
filter18 	MA0092.1 Hand1::Tcf3	-4.0	1.1806e-02	6.1276e+00	10.0	-
filter18 	MA0098.3 ETS1	-6.0	3.4599e-07	1.7957e-04	10.0	+
filter18 	MA0101.1 REL	-9.0	1.2552e-02	6.5143e+00	10.0	-
filter18 	MA0107.1 RELA	-9.0	3.9704e-02	2.0606e+01	10.0	-
filter18 	MA0117.2 Mafb	-2.0	6.7109e-02	3.4830e+01	12.0	+
filter18 	MA0131.2 HINFP	-5.0	3.0283e-04	1.5717e-01	12.0	-
filter18 	MA0136.2 ELF5	-5.0	5.1786e-07	2.6877e-04	11.0	+
filter18 	MA0137.3 STAT1	-3.0	2.3065e-02	1.1971e+01	11.0	-
filter18 	MA0140.2 GATA1::TAL1	3.0	1.1367e-02	5.8995e+00	15.0	-
filter18 	MA0144.2 STAT3	-3.0	1.2920e-02	6.7054e+00	11.0	-
filter18 	MA0152.1 NFATC2	-8.0	4.1102e-02	2.1332e+01	7.0	-
filter18 	MA0156.2 FEV	-6.0	1.0920e-07	5.6673e-05	10.0	+
filter18 	MA0463.1 Bcl6	0.0	2.4874e-03	1.2909e+00	14.0	-
filter18 	MA0466.2 CEBPB	-4.0	9.0308e-02	4.6870e+01	10.0	-
filter18 	MA0470.1 E2F4	-4.0	2.1799e-02	1.1313e+01	11.0	+
filter18 	MA0471.1 E2F6	-4.0	3.3940e-02	1.7615e+01	11.0	+
filter18 	MA0473.2 ELF1	-4.0	4.1011e-06	2.1284e-03	12.0	+
filter18 	MA0474.2 ERG	-6.0	2.1495e-07	1.1156e-04	10.0	+
filter18 	MA0475.2 FLI1	-6.0	2.5262e-07	1.3111e-04	10.0	+
filter18 	MA0495.1 MAFF	0.0	2.6920e-03	1.3972e+00	18.0	-
filter18 	MA0496.1 MAFK	-2.0	3.5775e-02	1.8567e+01	15.0	-
filter18 	MA0497.1 MEF2C	-4.0	7.0649e-02	3.6667e+01	15.0	+
filter18 	MA0499.1 Myod1	-6.0	9.9312e-02	5.1543e+01	13.0	+
filter18 	MA0508.1 PRDM1	-2.0	3.2315e-02	1.6772e+01	15.0	+
filter18 	MA0511.2 RUNX2	-4.0	9.7941e-02	5.0831e+01	9.0	+
filter18 	MA0516.1 SP2	1.0	9.7172e-02	5.0432e+01	14.0	-
filter18 	MA0518.1 Stat4	-3.0	8.5028e-04	4.4129e-01	14.0	+
filter18 	MA0519.1 Stat5a::Stat5b	-2.0	2.7271e-02	1.4154e+01	11.0	+
filter18 	MA0520.1 Stat6	-1.0	1.5606e-03	8.0996e-01	15.0	-
filter18 	MA0527.1 ZBTB33	-1.0	1.7156e-02	8.9040e+00	15.0	-
filter18 	MA0597.1 THAP1	-5.0	9.7472e-03	5.0588e+00	9.0	-
filter18 	MA0598.2 EHF	-4.0	2.1171e-06	1.0988e-03	12.0	+
filter18 	MA0606.1 NFAT5	-6.0	4.9172e-02	2.5520e+01	10.0	-
filter18 	MA0615.1 Gmeb1	-1.0	1.0477e-05	5.4375e-03	17.0	+
filter18 	MA0616.1 Hes2	-4.0	3.2229e-02	1.6727e+01	13.0	+
filter18 	MA0623.1 Neurog1	-6.0	9.4779e-02	4.9190e+01	10.0	+
filter18 	MA0624.1 NFATC1	-6.0	1.1784e-03	6.1160e-01	10.0	-
filter18 	MA0625.1 NFATC3	-6.0	4.8260e-03	2.5047e+00	10.0	-
filter18 	MA0627.1 Pou2f3	-3.0	2.7327e-02	1.4183e+01	16.0	+
filter18 	MA0629.1 Rhox11	-1.0	2.1815e-03	1.1322e+00	17.0	+
filter18 	MA0637.1 CENPB	3.0	1.8113e-02	9.4005e+00	12.0	-
filter18 	MA0640.1 ELF3	-4.0	1.1910e-05	6.1814e-03	13.0	+
filter18 	MA0641.1 ELF4	-4.0	4.5647e-06	2.3691e-03	12.0	+
filter18 	MA0645.1 ETV6	-6.0	3.5145e-06	1.8240e-03	10.0	+
filter18 	MA0686.1 SPDEF	-5.0	1.8445e-04	9.5728e-02	11.0	+
filter18 	MA0687.1 SPIC	-2.0	1.0465e-03	5.4315e-01	14.0	+
filter18 	MA0695.1 ZBTB7C	-6.0	5.2375e-02	2.7182e+01	12.0	-
filter18 	MA0698.1 ZBTB18	-4.0	4.5645e-03	2.3690e+00	13.0	+
filter18 	MA0733.1 EGR4	-1.0	7.5912e-02	3.9398e+01	16.0	-
filter18 	MA0748.1 YY2	-5.0	6.6634e-02	3.4583e+01	11.0	+
filter18 	MA0751.1 ZIC4	-1.0	1.9117e-02	9.9220e+00	15.0	-
filter18 	MA0759.1 ELK3	-6.0	2.8978e-08	1.5040e-05	10.0	+
filter18 	MA0760.1 ERF	-6.0	3.4599e-07	1.7957e-04	10.0	+
filter18 	MA0761.1 ETV1	-6.0	3.5466e-08	1.8407e-05	10.0	+
filter18 	MA0762.1 ETV2	-5.0	2.7727e-05	1.4390e-02	11.0	+
filter18 	MA0763.1 ETV3	-6.0	3.4599e-07	1.7957e-04	10.0	+
filter18 	MA0764.1 ETV4	-6.0	9.1412e-08	4.7443e-05	10.0	+
filter18 	MA0765.1 ETV5	-6.0	6.3352e-08	3.2880e-05	10.0	+
filter18 	MA0771.1 HSF4	0.0	4.1734e-02	2.1660e+01	13.0	-
filter18 	MA0809.1 TEAD4	-7.0	3.7605e-02	1.9517e+01	10.0	-
filter18 	MA0836.1 CEBPD	-4.0	9.9433e-02	5.1606e+01	10.0	-
filter18 	MA0837.1 CEBPE	-4.0	9.0308e-02	4.6870e+01	10.0	-
filter18 	MA0842.1 NRL	-2.0	2.8818e-02	1.4957e+01	11.0	+
filter18 	MA0862.1 GMEB2	-5.0	4.5081e-02	2.3397e+01	8.0	+
filter18 	MA0877.1 Barhl1	-8.0	5.4607e-02	2.8341e+01	10.0	+
filter18 	MA0883.1 Dmbx1	-3.0	2.9694e-03	1.5411e+00	16.0	+
filter19 	MA0019.1 Ddit3::Cebpa	-4.0	1.6941e-02	8.7923e+00	12.0	-
filter19 	MA0025.1 NFIL3	-8.0	2.0043e-04	1.0402e-01	11.0	+
filter19 	MA0043.2 HLF	-6.0	4.1584e-08	2.1582e-05	12.0	-
filter19 	MA0050.2 IRF1	-1.0	7.3976e-02	3.8393e+01	18.0	-
filter19 	MA0051.1 IRF2	-1.0	8.4622e-02	4.3919e+01	18.0	-
filter19 	MA0067.1 Pax2	-10.0	8.6177e-02	4.4726e+01	8.0	-
filter19 	MA0078.1 Sox17	-4.0	8.7924e-02	4.5633e+01	9.0	+
filter19 	MA0090.2 TEAD1	-4.0	4.1898e-02	2.1745e+01	10.0	+
filter19 	MA0102.3 CEBPA	-7.0	1.0211e-06	5.2993e-04	11.0	+
filter19 	MA0108.2 TBP	-1.0	3.5457e-02	1.8402e+01	15.0	-
filter19 	MA0148.3 FOXA1	-1.0	1.7909e-02	9.2948e+00	15.0	+
filter19 	MA0150.2 Nfe2l2	-3.0	7.4092e-02	3.8454e+01	15.0	+
filter19 	MA0463.1 Bcl6	-3.0	6.0467e-02	3.1383e+01	14.0	-
filter19 	MA0466.2 CEBPB	-7.0	9.2306e-09	4.7907e-06	10.0	-
filter19 	MA0488.1 JUN	-4.0	1.4442e-02	7.4956e+00	13.0	+
filter19 	MA0489.1 JUN(var.2)	-2.0	4.3734e-02	2.2698e+01	14.0	+
filter19 	MA0492.1 JUND(var.2)	-3.0	8.3676e-04	4.3428e-01	15.0	+
filter19 	MA0494.1 Nr1h3::Rxra	-2.0	2.5361e-02	1.3162e+01	17.0	-
filter19 	MA0495.1 MAFF	-3.0	5.7613e-02	2.9901e+01	16.0	-
filter19 	MA0502.1 NFYB	-4.0	4.9020e-02	2.5441e+01	15.0	-
filter19 	MA0518.1 Stat4	-3.0	1.2743e-02	6.6136e+00	14.0	-
filter19 	MA0520.1 Stat6	-4.0	8.1870e-02	4.2490e+01	15.0	-
filter19 	MA0527.1 ZBTB33	-2.0	7.0448e-02	3.6562e+01	15.0	-
filter19 	MA0595.1 SREBF1	-7.0	8.6356e-02	4.4819e+01	10.0	-
filter19 	MA0596.1 SREBF2	-7.0	8.1521e-02	4.2309e+01	10.0	+
filter19 	MA0602.1 Arid5a	-2.0	2.4780e-02	1.2861e+01	14.0	+
filter19 	MA0604.1 Atf1	-7.0	4.7200e-02	2.4497e+01	8.0	+
filter19 	MA0609.1 Crem	-6.0	1.7753e-02	9.2138e+00	10.0	+
filter19 	MA0612.1 EMX1	-3.0	5.7106e-02	2.9638e+01	10.0	-
filter19 	MA0615.1 Gmeb1	-3.0	1.3925e-05	7.2268e-03	16.0	-
filter19 	MA0624.1 NFATC1	-9.0	2.4924e-02	1.2936e+01	10.0	-
filter19 	MA0625.1 NFATC3	-5.0	6.8378e-02	3.5488e+01	10.0	+
filter19 	MA0627.1 Pou2f3	-2.0	8.8792e-03	4.6083e+00	16.0	-
filter19 	MA0629.1 Rhox11	-2.0	3.7364e-02	1.9392e+01	17.0	+
filter19 	MA0631.1 Six3	0.0	4.5974e-02	2.3860e+01	17.0	-
filter19 	MA0634.1 ALX3	-3.0	5.7106e-02	2.9638e+01	10.0	-
filter19 	MA0639.1 DBP	-6.0	1.0962e-07	5.6893e-05	12.0	+
filter19 	MA0642.1 EN2	-3.0	3.2433e-02	1.6833e+01	10.0	-
filter19 	MA0644.1 ESX1	-3.0	6.4424e-02	3.3436e+01	10.0	-
filter19 	MA0656.1 JDP2(var.2)	-6.0	7.4545e-02	3.8689e+01	12.0	+
filter19 	MA0662.1 MIXL1	-3.0	4.1898e-02	2.1745e+01	10.0	-
filter19 	MA0699.1 LBX2	-3.0	6.0669e-02	3.1487e+01	10.0	+
filter19 	MA0701.1 LHX9	-4.0	9.7837e-02	5.0778e+01	8.0	-
filter19 	MA0706.1 MEOX2	-3.0	3.0387e-02	1.5771e+01	10.0	-
filter19 	MA0771.1 HSF4	-8.0	5.9357e-02	3.0806e+01	11.0	+
filter19 	MA0784.1 POU1F1	-3.0	9.5917e-02	4.9781e+01	14.0	-
filter19 	MA0785.1 POU2F1	-5.0	6.6821e-02	3.4680e+01	12.0	-
filter19 	MA0786.1 POU3F1	-4.0	9.2312e-02	4.7910e+01	12.0	-
filter19 	MA0809.1 TEAD4	-4.0	2.4924e-02	1.2936e+01	10.0	+
filter19 	MA0833.1 ATF4	-6.0	4.7071e-04	2.4430e-01	13.0	-
filter19 	MA0834.1 ATF7	-5.0	4.1907e-03	2.1750e+00	14.0	+
filter19 	MA0836.1 CEBPD	-7.0	1.8022e-08	9.3533e-06	10.0	-
filter19 	MA0837.1 CEBPE	-7.0	1.7365e-10	9.0127e-08	10.0	-
filter19 	MA0838.1 CEBPG	-7.0	1.7979e-06	9.3311e-04	10.0	-
filter19 	MA0840.1 Creb5	-6.0	1.6941e-02	8.7923e+00	12.0	-
filter19 	MA0843.1 TEF	-6.0	4.9990e-06	2.5945e-03	12.0	+
filter19 	MA0851.1 Foxj3	-3.0	9.2090e-03	4.7794e+00	16.0	+
filter19 	MA0852.1 Foxk1	0.0	7.9313e-02	4.1163e+01	17.0	-
filter19 	MA0853.1 Alx4	-3.0	5.6641e-03	2.9397e+00	16.0	-
filter19 	MA0854.1 Alx1	-3.0	2.0625e-02	1.0705e+01	16.0	-
filter19 	MA0862.1 GMEB2	-8.0	1.4373e-02	7.4597e+00	8.0	-
filter19 	MA0874.1 Arx	-3.0	1.8444e-02	9.5726e+00	16.0	+
filter19 	MA0877.1 Barhl1	-3.0	1.9017e-02	9.8696e+00	10.0	-
filter19 	MA0879.1 Dlx1	-3.0	2.3310e-02	1.2098e+01	10.0	-
filter19 	MA0880.1 Dlx3	-4.0	5.8007e-02	3.0106e+01	8.0	-
filter19 	MA0881.1 Dlx4	-4.0	6.6353e-02	3.4437e+01	8.0	-
filter19 	MA0883.1 Dmbx1	1.0	1.5564e-02	8.0777e+00	16.0	+
filter19 	MA0885.1 Dlx2	-4.0	8.6177e-02	4.4726e+01	8.0	-
filter19 	MA0887.1 EVX1	-3.0	3.4601e-02	1.7958e+01	10.0	+
filter19 	MA0888.1 EVX2	-3.0	3.9327e-02	2.0410e+01	10.0	+
filter19 	MA0890.1 GBX2	-3.0	9.6757e-02	5.0217e+01	10.0	-
filter19 	MA0892.1 GSX1	-3.0	3.2433e-02	1.6833e+01	10.0	+
filter19 	MA0893.1 GSX2	-3.0	2.8458e-02	1.4769e+01	10.0	+
filter19 	MA0896.1 Hmx1	0.0	3.3626e-02	1.7452e+01	17.0	+
filter19 	MA0897.1 Hmx2	0.0	5.0905e-02	2.6420e+01	17.0	+
filter19 	MA0898.1 Hmx3	0.0	2.5703e-02	1.3340e+01	17.0	+
filter19 	MA0899.1 HOXA10	-2.0	9.1396e-02	4.7435e+01	11.0	-
filter19 	MA0900.1 HOXA2	-3.0	2.6639e-02	1.3825e+01	10.0	+
filter19 	MA0902.1 HOXB2	-3.0	1.7753e-02	9.2138e+00	10.0	+
filter19 	MA0903.1 HOXB3	-3.0	3.2433e-02	1.6833e+01	10.0	+
filter19 	MA0904.1 Hoxb5	-1.0	6.1256e-03	3.1792e+00	16.0	+
filter19 	MA0910.1 Hoxd8	-2.0	1.6475e-02	8.5505e+00	17.0	-
filter19 	MA0911.1 Hoxa11	-6.0	9.7276e-02	5.0486e+01	12.0	+
filter19 	MA0912.1 Hoxd3	-1.0	3.4374e-03	1.7840e+00	16.0	-
filter19 	MA0913.1 Hoxd9	-2.0	6.4424e-02	3.3436e+01	10.0	-
filter20 	MA0050.2 IRF1	1.0	2.0172e-02	1.0470e+01	19.0	-
filter20 	MA0060.2 NFYA	2.0	4.9795e-02	2.5843e+01	16.0	+
filter20 	MA0067.1 Pax2	-6.0	8.9170e-02	4.6279e+01	8.0	-
filter20 	MA0077.1 SOX9	-3.0	1.9056e-02	9.8898e+00	9.0	-
filter20 	MA0078.1 Sox17	-4.0	7.9025e-02	4.1014e+01	9.0	-
filter20 	MA0089.1 MAFG::NFE2L1	-7.0	1.7258e-02	8.9568e+00	6.0	+
filter20 	MA0091.1 TAL1::TCF3	-3.0	1.5243e-02	7.9112e+00	12.0	-
filter20 	MA0095.2 YY1	-4.0	2.3652e-12	1.2275e-09	12.0	+
filter20 	MA0106.3 TP53	-5.0	6.8617e-02	3.5612e+01	14.0	-
filter20 	MA0108.2 TBP	-2.0	2.7304e-02	1.4171e+01	15.0	+
filter20 	MA0109.1 HLTF	-4.0	1.3722e-02	7.1217e+00	10.0	-
filter20 	MA0119.1 NFIC::TLX1	-9.0	7.8093e-02	4.0531e+01	10.0	+
filter20 	MA0130.1 ZNF354C	-8.0	8.5014e-02	4.4122e+01	6.0	-
filter20 	MA0139.1 CTCF	2.0	2.8798e-02	1.4946e+01	17.0	+
filter20 	MA0140.2 GATA1::TAL1	-8.0	4.1226e-02	2.1396e+01	11.0	-
